id,bookTitle,page,pageLoc,type,bookID,bookPg,bookType,anchorText,itemType,date,author,language
41,Essais de linguistique générale,75,e,Quotation,https://derridas-margins.princeton.edu/titles/107/,,Book,"Et dans le texte cité plus haut, Jakobson et Halle soutiennent que l'Œ‚ exigence théorique Œé d'une recherche des invariants mettant entre parenthèses la substance sonore comme un contenu (empirique et contingent) est :
1. *impracticable* puisque, Œ‚ comme le note Eli Fischer Jorgensen Œé, Œ‚on tient compte de la substance sonore à toute étape de l'analyse Œé. Mais est-ce là Œ‚ une troublante contradiction Œé, comme le veulent Jakobson et Halle ?",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,75,d,Quotation,https://derridas-margins.princeton.edu/titles/107/,,Book,"Et dans le texte cité plus haut, Jakobson et Halle soutiennent que l'Œ‚Œæexigence théoriqueŒæŒé d'une recherche des invariants mettant entre parenthèses la substance sonore comme un contenu (empirique et contingent) est :
1. *impracticable* puisque, Œ‚Œæcomme le note Eli Fischer JorgensenŒæŒé, Œ‚on tient compte de la substance sonore à toute étape de l'analyseŒæŒé. Mais est-ce là Œ‚Œæune troublante contradictionŒæŒé, comme le veulent Jakobson et HalleŒæ?",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,91,c,Quotation,https://derridas-margins.princeton.edu/titles/107/,112,Book,"Il est donc indispensable de sauver la distinction entre le son apparaissant et l'apparaí¬tre du son pour éviter la pire mais la plus courante des confusionsŒæ; et il est en principe possible de le faire sans Œ‚Œævouloir surmonter l'antinomie entre invariance et variabilité en attribuant la première à l'expérience interne et la seconde à l'expérience externeŒæŒé (Jakobson, *op. cit*, p. 112).",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,77,a,Citation,https://derridas-margins.princeton.edu/titles/107/,117,Book,Jusqu'à quel point Saussure aurait-il soutenu l'inséparabilité de la matière et de la forme qui reste läó»argument le plus important de Jakobson et Halle (p. 117)Œæ?,book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,24,a,Quotation,https://derridas-margins.princeton.edu/titles/107/,162,Book,"La pensée structuraliste moderne l'a clairement établiŒæ: le langage est un système de signes, la linguistique est partie intégrante de la science des signes, la *sémiotique* (ou, dans les termes de Saussure, la *sémiologie*). La définition médiévale äóñ aliquid stat pro aliquo äóñ que notre époque a ressuscité, s'est montrée toujours valable et féconde. C'est ainsi que la marque constitutive de tout signe en général, du signe linguistique en particulier, réside dans son caractère doubleŒæ: chaque unité linguistique est bipartite et comporte deux aspectsŒæ; l'un sensible et l'autre intelligible äóñ d'une part le signans (le *signifiant* de Saussure), d'autre part le *signatum* (le signifié). Ces deux éléments constitutifs du signe linguistique (et du signe en général) se supposent et s'appellent nécessairement l'un l'autre. Œé",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,64,d,Footnote,https://derridas-margins.princeton.edu/titles/107/,103,Book,"Saussure n'a donc jamais pu penser que l'écriture fíét vraiment une Œ‚ŒæimageŒæŒé, une Œ‚ŒæfigurationŒæŒé, une Œ‚ŒæreprésentationŒæŒé de la langue parlée, un symbole. Si l'on considère qu'il eut pourtant besoin de ces notions pour décider de l'extériorité de l'écriture, on doit conclure que tout une strate de son discours, l'intention du *chapitre VI* (*Représentation de la langue par l'écriture*), n'était rien moins que scientifique.",book,1963,"Jakobson, Roman",fr
42,Essais de psychanalyse,127,a,Citation,https://derridas-margins.princeton.edu/titles/74/,95,Book,"Nous pensons ici, bien évidemment, à des recherches qui s'engageraient dans la direction de celles de Mélanie Klein. On en trouverait un exemple dans l'essai sur *Le ríÇle de l'école dans le développement libidinal de l'enfant* qui évoque, d'un point de vue clinique, tous les investissements dont sont chargés les opérations de la lecture et de l'écriture, la production et le maniement du chiffre, etc.",book,1967,"Klein, Melanie",fr
42,Essais de psychanalyse,128,a,Footnote,https://derridas-margins.princeton.edu/titles/74/,98,Book,"Texte de 1923, recueilli dans les *Essais de psychanalyse*, tr. fr. p. 95 sq. Nous en détachons quelques lignesŒæ:ŒæŒ‚ŒæQuand
Fritz *écrivait*, les lignes représentaient pour lui des routes et les lettres roulaient dessus, montées sur des motocyclettes, c'est-à-dire sur le porte-plume. Par exemple, le Œ‚ŒæiŒæŒé et le Œ‚ŒæeŒæŒé roulaient ensemble sur une motocyclette habituellement conduite par le Œ‚ŒæiŒæŒé, et ils s'aimaient avec une tendresse tout à fait inconnue dans le monde réel. Comme ils roulaient toujours ensemble, ils étaient devenus si semblables qu'il n'y avait presque aucune différence entre eux, car le début et la fin du Œ‚ŒæiŒæŒé et du Œ‚ŒæeŒæŒé étaient pareils (il parlait des minuscules de l'alphabet latin), et c'est seulement au milieu que le Œ‚ŒæiŒæŒé avait un petit trait et le Œ‚ŒæeŒæŒé un petit trou. En ce qui concerne les lettres Œ‚ŒæiŒæŒé et Œ‚ŒæeŒæŒé de l'alphabet
gothique, il expliqua qu'elles roulaient elles aussi sur une motocycletteŒæ; ce qui les distinguait des lettres latines, c'était quelque chose comme une autre marque de motocyclette, et le fait que le Œ‚ŒæeŒæŒé avait une petite boí¬te à la place du trou du Œ‚ŒæeŒæŒé latin. Les Œ‚ŒæiŒæŒé étaient adroits, intelligents et pleins de distinction, ils possédaient beaucoup d'armes pointues et ils vivaient dans des grottes, entre lesquelles, cependant, il y avait aussi des montagnes, des jardins et des portes. Ils représentaient le pénis, et leur chemin représentait le coí¿t. D'autre part, les Œ‚ŒælŒæŒé furent décrits comme stupides, maladroits, paresseux et sales. Ils vivaient dans des grottes sous la terre. Dans la ville des Œ‚ l Œé, la poussière et les papiers s'amassaient dans les ruesŒæ; dans leurs petites maisons Œ‚ŒædégoíétantesŒæŒé, ils mélangeaient avec de l'eau une teinture achetée au pays des Œ‚ŒæiŒæŒéŒæ; ils buvaient ce mélange et ils le vendaient sous le nom de vin. Ils avaient du mal à marcher et ils ne pouvaient pas creuser la terre parce qu'ils tenaient la bíÈche à l'envers, la tíÈte en bas, etc. Il apparut à l'évidence que le Œ‚ l Œé représentait les fèces. De nombreux fantasmes concernaient également les autres lettres. Ainsi, à la place du double Œ‚ŒæsŒæŒé, il n'en écrivait jamais qu'un seul, jusqu'à ce qu'un fantasme permí¬t d'expliquer et d'écarter
cette inhibition. Le Œ‚ŒæsŒæŒé était lui-míÈme, l'autre était son père. Ils devaient s'embarquer ensemble sur un bateau à moteur, car la plume était aussi un bateau, et le cahier un lac. Le Œ‚ŒæsŒæŒé qui était lui-míÈme monta dans le bateau qui appartenait à l'autre Œ‚ŒæsŒæŒé et partit rapidement sur le lac. Voilà pourquoi il n'écrivait pas les deux Œ‚ŒæsŒæŒé ensemble. L'usage fréquent qu'il faisait du Œ‚ŒæsŒæŒé simple à la place du Œ‚ s Œé long était díé au fait suivantŒæ: une partie du Œ‚ŒæsŒæŒé long était ainsi omise, et c'était pour lui Œ‚Œæcomme si on enlevait son nez à une personneŒæŒé. Cette faute était donc provoquée par le désir de chí¢trer le pèreŒæ; elle disparut à la suite de cette interprétation.ŒæŒé Nous ne pouvons citer ici tous les exemples analogues que M. Klein analyse. Lisons encore ce passage de valeur plus généraleŒæ:ŒæŒ‚ŒæPour Ernst comme pour Fritz, je pus observer que
leur inhibition à l'égard de l'écriture et de la lecture, bases de toute l'activité scolaire ultérieure, provenait de la lettre Œ‚ŒæiŒæŒé qui, avec son mouvement simple de Œ‚ŒæmontéeŒæŒé et de Œ‚ŒæredescenteŒæŒé, constitue en fait le fondement de toute l'écriture (noteŒæ: Au cours d'une réunion de la Société de Psychanalyse de Berlin, Herr Rohr avait examiné quelques détails de l'écriture chinoise et de son interprétation psychanalytique. Dans la discussion qui suivit, j'indiquai que l'écriture pictographique ancienne, fondement de notre écriture, est encore vivante dans les fantasmes de chaque enfant en particulier, de telle sorte que les divers traits, points, etc. de notre écriture actuelle ne seraient que des simplifications résultant de condensations, de déplacements et de mécanismes avec lesquels les, ríÈves et les névroses nous ont familiarisés, äóî des simplifications de pictogrammes anciens dont il resterait cependant des traces chez l'individu).
La signification symbolique sexuelle du porte-plume apparaí¬t dans ces exemples... On peut observer que le sens symbolique sexuel du porte-plume se répand dans l'acte d'écrire en s'y déchargeant. De la míÈme manière, la signification libidinale de la lecture provient de l'investissement symbolique du livre et de l'oeil. D'autres éléments fournis par les composantes pulsionnelles sont également à l'Åñuvre ici, bien entenduŒæ: le fait de Œ‚Œæregarder par une 
ouvertureŒæŒé dans la lecture, les tendances exhibitionnistes, agressives et sadiques dans l'écritureŒæ; à l'origine de la signification sexuelle symbolique du porte-plume, il y a probablement celle de l'arme et de la main. Disons encore que l'activité de la lecture est plus passive, celle de l'écriture, plus active, et que les diverses fixations aux stades d'organisation pré-génitaux ont un ríÇle important dans les inhibitions qui frappent l'une ou l'autre.ŒæŒé (tr. fr. p. 98). Cf. aussi Ajuriaguerra, Coumes, Denner, Lavonde-Monod, Perron, Stambak, *L'écriture de l'enfant*, 1964.",book,1967,"Klein, Melanie",fr
43,Essais de psychanalyse appliquée,322,b,Footnote,https://derridas-margins.princeton.edu/titles/203/,93,Book,"Œ‚ŒæLa psychanalyse nous le diraŒæ: le mutisme dans le ríÈve est une représentation usuelle de la mortŒæŒé (Freud, *Le choix des trois coffrets*).",NA,1933,"Freud, Sigmund ",fr
44,Essais linguistiques,90,a,Quotation,https://derridas-margins.princeton.edu/titles/17/,,Book,1ŒÁ qu'on peut la conserver sans qu'il soit nécessaire d'affirmer que Œ‚ le langage intérieur se réduit aux traits distinctifs à l'exclusion des traits configuratifs ou redondants Œé,book,1959,"Hjelmslev, Louis Trolle",fr
44,Essais linguistiques,81,a,Quotation,https://derridas-margins.princeton.edu/titles/17/,77,Book,"Œ‚ŒæUne valeur économique est par définition une valeur à double faceŒæ: non seulement elle joue le ríÇle de constante vis-à-vis des unités concrètes de l'argent, mais elle joue aussi elle-míÈme le ríÇle des variables vis-à-vis d'une quantité fixée de la marchandise qui lui sert d'étalon. En linguistique au contraire il n'y a rien qui corresponde à l'étalon. C'est pourquoi le jeu d'échecs et non le fait économique reste pour F. de Saussure l'image la plus fidèle d'une grammaire. Le schéma de la langue est en dernière analyse *un jeu* et rien de plus.ŒæŒé",book,1959,"Hjelmslev, Louis Trolle",fr
45,"Esthétique, III, I.",22,b,Quotation,https://derridas-margins.princeton.edu/titles/110/,296,Book,"Œ‚Œæäó_ L'oreille au contraire, sans se tourner pratiquement vers les objets, perí_oit le résultat de ce tremblement intérieur du corps par lequel se manifeste et se révèle, non la figure matérielle, mais une première idéalité venant de l'í¢meŒæŒé (p. 296).",book,1944,"Hegel, Georg Wilhelm Friedrich",fr
45,"Esthétique, III, I.",22,a,Quotation,https://derridas-margins.princeton.edu/titles/110/,16,Book,"Œ‚ŒæCe mouvement idéal, par lequel, dirait-on, se manifeste la simple subjectivité, l'í¢me du corps résonnant, l'oreille le perí_oit de la míÈme manière théorique que celle dont l'Åñil perí_oit la couleur ou la forme, l'intériorité de l'objet devenant ainsi celle du sujet lui-míÈmeŒæŒé (*Esthétique*, III, I., tr. fr. p. 16).",book,1944,"Hegel, Georg Wilhelm Friedrich",fr
46,Etude sur Jean-Jacques Rousseau,211,c,Footnote,https://derridas-margins.princeton.edu/titles/186/,370,Journal Article,"Mais cette suspicion n'est légitime, nous semble-t-il, que dans la mesure oí_ elle concerne l'abusŒæäóîŒæqui s'est sans doute jusqu'ici confondu avec l'usageŒæäóîŒæde la lecture psychanalytique, et oí_ elle ne prescrit pas le redoublement du commentaire
habituel qui a rendu ce type de texte le plus souvent illisible. Il faut distinguer ici entre les analyses souvent sommaires et imprudentes, mais parfois aussi éclairantes, du Dr René Laforgue (*Etude sur J.-J. Rousseau*, in *Revue franí_aise de psychanalyse*, T. I. 1927, p. 370 sq. et *Psychopathologie de l'échec*, p. 114 sq., 1944) qui d'ailleurs ne fait aucune place aux textes que nous venons de citer, et une interprétation qui tiendrait un compte plus rigoureux, au moins au principe, de l'enseignement de la psychanalyse.",journalArticle,1927,"Laforgue, René",fr
47,Études de linguistique structurale organisées au sein du Cercle linguistique de Copenhague,80,d,Quotation,https://derridas-margins.princeton.edu/titles/18/,13,Book,"Œ‚ŒæPuisque la langue est une forme et non une substance (F. de Saussure), les glossèmes sont par définition indépendants de la substance, immatérielle (sémantique, psychologique et logique) et matérielle (phonique, graphique, etc.)ŒæŒé.",book,1935,"Hjelmslev, Louis Trolle; Uldall, Hans JíŸrgen",fr
48,Examen de deux principes avancés par M. Rameau,289,a,Quotation,https://derridas-margins.princeton.edu/titles/67/,,Book,"Œ‚ŒæJe ne feindrai pas d'avouer que l'écrit intituléŒæ: *Erreurs sur la musique*, me paraí¬t en effet fourmiller d'erreurs, et que je n'y vois rien de plus juste que le titre. Mais ces erreurs ne sont point dans les lumières de M. RameauŒæ; elles n'ont leur source que dans son cÅñurŒæ: et quand la passion ne l'aveuglera pas, il jugera mieux que personne des bonnes règles de son art.ŒæŒé",book,1755,"Rousseau, Jean-Jacques",fr
48,Examen de deux principes avancés par M. Rameau,290,b,Quotation,https://derridas-margins.princeton.edu/titles/67/,,Book,"Œ‚ŒæJe remarque dans les *Erreurs sur la musique* deux de ces principes importants. Le premier, qui a guidé M. Rameau dans tous ses écrits, et qui pis est dans toute sa musique, est que l'harmonie est l'unique fondement de l'art, que la mélodie en dérive, et que tous les grands effets de la musique naissent de la seule harmonieŒæŒé (*ibid*).",book,1755,"Rousseau, Jean-Jacques",fr
48,Examen de deux principes avancés par M. Rameau,289,b,Footnote,https://derridas-margins.princeton.edu/titles/67/,,Book,"Œ‚ŒæM. Rameau voulant absolument, dans son système, tirer de la nature toute notre *harmonie*, a eu recours pour cet effet à une autre expérience de son invention... Mais premièrement l'expérience est fausse... Quand on supposerait la vérité de cette expérience, cela ne lèverait pas à beaucoup près les difficultés. Si, comme le prétend M. Rameau, toute *l'harmonie* est dérivée de la résonance du corps sonore, il n'en dérive donc point des seules vibrations du corps sonore qui ne résonne pas. En effet c'est une étrange théorie de tirer de ce qui ne résonne pas les principes de *l'harmonie*Œæ; et c'est une étrange physique de faire vibrer et non résonner le corps sonore, comme si le son lui-míÈme était autre chose que l'air ébranlé par ces vibrations...ŒæŒé.",book,1755,"Rousseau, Jean-Jacques",fr
